499985,Macaroni And Cheese,"[""1 1/2 c. elbow macaroni"", ""1 Tbsp. butter"", ""2 Tbsp. flour"", ""3/4 tsp. salt"", ""dash of pepper"", ""1 c. milk"", ""1 1/2 c. shredded Cheddar cheese""]","[""Cook macaroni; drain."", ""Melt butter in saucepan. Blend in flour, salt and pepper."", ""Add milk all at once."", ""Cook and stir until thickened."", ""Stir in 1 cup of the cheese until melted. Combine macaroni and cheese mixture."", ""Turn into a 1 1/2-quart casserole."", ""Sprinkle with remaining 1/2 cup cheese."", ""Bake at 350\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=536206,Gathered,"[""elbow macaroni"", ""butter"", ""flour"", ""salt"", ""pepper"", ""milk"", ""Cheddar cheese""]"
499986,Broccoli Casserole,"[""2 pkg. frozen chopped broccoli"", ""1/2 c. mayonnaise"", ""1 small onion, grated"", ""2 eggs, well beaten"", ""1 can mushroom soup"", ""1 c. grated cheese (Cheddar or American)"", ""1 c. Ritz cracker crumbs"", ""salt and pepper to taste""]","[""Cook broccoli until tender; add salt."", ""Drain well."", ""Combine all other ingredients except crumbs."", ""Blend with broccoli and put in buttered casserole dish."", ""Put crumbs on top and bake at 400\u00b0 for 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=806154,Gathered,"[""broccoli"", ""mayonnaise"", ""onion"", ""eggs"", ""mushroom soup"", ""grated cheese"", ""cracker crumbs"", ""salt""]"
499987,Toasted Finger Rolls,"[""1 sliced loaf French bread"", ""1 can mushroom soup"", ""1 lb. bacon""]","[""Remove crust from bread and spread with undiluted soup."", ""Do not use a heavy coat of soup. Roll bread from corner to corner and wrap a piece of bacon (usually half a slice) around each roll, holding in place with a toothpick. Place rolls on ungreased cookie sheet and bake at 325\u00b0 until golden brown, about 35 minutes. Serve with soup or salad or use as an appetizer."", ""May be frozen."", ""Makes 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=954238,Gathered,"[""bread"", ""mushroom soup"", ""bacon""]"
499988,El Paso Pilaf(Add Meat If You Must)  ,"[""1/2 c. chopped onion"", ""2 tsp. oil"", ""1 (15 oz.) can red kidney beans, drained"", ""1 3/4 c. chicken broth or water"", ""1 c. long grain rice"", ""1 c. fresh or frozen corn"", ""1 c. salsa"", ""1/4 c. dry lentils"", ""1/4 c. chopped sweet red pepper"", ""1/2 tsp. chili powder"", ""dash of garlic powder"", ""8 tomato slices""]","[""In large saucepan, cook onion in oil over medium heat, about 15 minutes until onion is tender, but not brown."", ""Add remaining ingredients except tomato slices."", ""Bring to boil; reduce and simmer about 20 minutes until liquid is absorbed."", ""Serve over tomato slices.""]",www.cookbooks.com/Recipe-Details.aspx?id=337064,Gathered,"[""onion"", ""oil"", ""red kidney beans"", ""chicken broth"", ""long grain rice"", ""corn"", ""salsa"", ""dry lentils"", ""sweet red pepper"", ""chili powder"", ""garlic"", ""tomato""]"
499989,Indian-Style Grilled Chicken,"[""3 1/2 lb. chicken parts, skin removed"", ""1 (8 oz.) carton plain yogurt"", ""1 medium onion, quartered"", ""2 large garlic cloves"", ""2 Tbsp. curry powder"", ""1 Tbsp. paprika"", ""1 1/2 tsp. salt"", ""1/8 to 1/4 tsp. ground red pepper"", ""1 Tbsp. butter, melted""]","[""With fork tines, pierce chicken liberally on the meaty sides, then with a sharp knife, make 1/2-inch deep diagonal cuts about 1-inch apart."", ""Place in a 12 x 8-inch glass baking dish."", ""Set aside.""]",www.cookbooks.com/Recipe-Details.aspx?id=613496,Gathered,"[""chicken"", ""yogurt"", ""onion"", ""garlic"", ""curry powder"", ""paprika"", ""salt"", ""ground red pepper"", ""butter""]"
499990,Turkey Wild Rice Casserole,"[""1 1/2 lb. breast of turkey, cut in 1/2-inch cubes"", ""1 (2 1/2 oz.) jar sliced mushrooms, drained"", ""1/4 c. shredded carrot"", ""1/4 c. chopped broccoli"", ""1 c. shredded Swiss cheese (low or no-fat)"", ""1 (6 1/4 oz.) pkg. long grain wild rice mix (fast cook)"", ""2 Tbsp. chicken broth"", ""Parmesan cheese"", ""2 Tbsp. sliced green onions""]","[""Place turkey, mushrooms, carrot, broccoli and broth in saucepan."", ""Cover; heat on medium heat 3 to 5 minutes."", ""Spoon into 2-quart casserole dish; keep hot."", ""In same saucepan, prepare rice according to package directions."", ""Stir in turkey mixture and Swiss cheese."", ""Return to casserole and place in preheated 350\u00b0 oven for 5 to 7 minutes or until cheese melts."", ""Remove from oven."", ""Sprinkle with Parmesan and top with green onions.""]",www.cookbooks.com/Recipe-Details.aspx?id=732006,Gathered,"[""breast of turkey"", ""mushrooms"", ""shredded carrot"", ""broccoli"", ""Swiss cheese"", ""long grain wild rice"", ""chicken broth"", ""Parmesan cheese"", ""green onions""]"
499991,Chocolate Eclair,"[""2 pkg. vanilla instant pudding"", ""2 c. milk"", ""1 (8 oz.) container Cool Whip"", ""1 box graham crackers"", ""1 can milk chocolate icing""]","[""Combine pudding."", ""Mix with milk in bowl."", ""Mix well."", ""Fold in Cool Whip."", ""Layer graham crackers in 9 x 13-inch pan."", ""With 1st layer, graham crackers, then pudding mix, then graham crackers until all are used, beginning and ending with graham crackers. Spread icing on top layer."", ""Chill overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=1040731,Gathered,"[""vanilla instant pudding"", ""milk"", ""graham crackers"", ""milk chocolate icing""]"
499992,Spinach Balls,"[""2 lb. Chopped frozen spinach"", ""3 c. Herb Pepperidge farm seasoned croutons"", ""1 Onion, finely chopped"", ""4 Eggs"", ""1/2 tsp. Thyme"", ""3/4 c. Margarine"", ""1/2 c. Parmesan cheese"", ""1/2 tsp. Garlic powder"", ""1/2 tsp. Salt""]","[""Cook the spinach and drain well. Mix all ingredients together and chill for 1 hour. Make meatball size balls and place on a greased cookie sheet. Bake at 325\u00b0f. 160\u00b0c. gas mark 3 for 15-20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=787142,Gathered,"[""frozen spinach"", ""croutons"", ""Onion"", ""Eggs"", ""Thyme"", ""Margarine"", ""Parmesan cheese"", ""Garlic powder"", ""Salt""]"
499993,Hamburger Soup,"[""1 can tomato soup (10 1/2 oz.)"", ""1 envelope onion soup mix"", ""1 can stewed tomatoes (28 oz.)"", ""2 cans mixed vegetables (15 oz.)"", ""1 to 2 lb. hamburger""]","[""Fry hamburger; drain grease."", ""In large pan, put can tomato soup, can stewed tomatoes, mixed vegetables (juice and all)."", ""Dump in envelope of onion soup."", ""Add hamburger."", ""Cook on top of stove on medium heat until hot."", ""Serves 6.""]",www.cookbooks.com/Recipe-Details.aspx?id=839547,Gathered,"[""tomato soup"", ""onion soup"", ""tomatoes"", ""mixed vegetables"", ""hamburger""]"
499994,Coconut Pie,"[""1 c. sugar"", ""1/4 c. flour"", ""1/4 tsp. salt"", ""3 egg yolks, beaten"", ""2 c. milk"", ""2 Tbsp. butter"", ""1 tsp. vanilla""]","[""Add coconut for coconut pie; add 3 tablespoons cocoa for chocolate pie or crushed pineapple for pineapple pie.""]",www.cookbooks.com/Recipe-Details.aspx?id=572291,Gathered,"[""sugar"", ""flour"", ""salt"", ""egg yolks"", ""milk"", ""butter"", ""vanilla""]"
499995,Cranberry Chutney,"[""1 bag fresh cranberries"", ""1 1/2 c. sugar"", ""1 c. chopped walnuts, toasted"", ""juice of 1 lemon or 2 Tbsp."", ""1 jar Smucker's orange marmalade""]","[""Wash and sort cranberries."", ""Mix sugar, marmalade, lemon juice and walnuts."", ""Spread all over cranberries."", ""Cover with foil; refrigerate 6 hours or overnight."", ""Bake at 350\u00b0 for 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=716301,Gathered,"[""fresh cranberries"", ""sugar"", ""walnuts"", ""lemon""]"
499996,Apple Cranberry Crisp,"[""4 c. diced apples"", ""1 c. whole cranberries"", ""1 c. granulated sugar"", ""1 1/2 c. quick oatmeal"", ""1/2 c. brown sugar"", ""1/2 stick margarine or butter""]","[""Combine apples, cranberries and granulated sugar together in baking dish."", ""Top with oatmeal, brown sugar and butter, which have been combined together."", ""Bake in oven at 350\u00b0 for 1 hour, covered. Uncover for last 15 minutes to allow to brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=421143,Gathered,"[""apples"", ""cranberries"", ""sugar"", ""oatmeal"", ""brown sugar"", ""margarine""]"
499997,Cheeseburger Casserole,"[""2 lb. hamburger"", ""sliced cheese"", ""1 can cream of mushroom soup"", ""canned biscuits""]","[""Brown hamburger and mix with soup; place in bottom of casserole dish."", ""Place slices of cheese over hamburger until it's completely covered."", ""Cover with canned biscuits evenly."", ""Bake at 325\u00b0 for 20 to 25 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=964344,Gathered,"[""hamburger"", ""cheese"", ""cream of mushroom soup""]"
499998,Sloppy Joes,"[""1 c. chopped onions"", ""1/4 c. green pepper"", ""2 lb. ground beef"", ""2 (8 oz.) cans tomato sauce"", ""1/2 c. chili sauce"", ""1 tsp. salt"", ""3 Tbsp. vinegar"", ""1 tsp. dry mustard""]","[""Cook ground beef with onions and green pepper."", ""Add remaining ingredients."", ""Simmer for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=594849,Gathered,"[""onions"", ""green pepper"", ""ground beef"", ""tomato sauce"", ""chili sauce"", ""salt"", ""vinegar"", ""dry mustard""]"
499999,Old Fashion Tea Cakes,"[""1 c. shortening or oleo"", ""2 eggs"", ""2 tsp. vanilla"", ""1 3/4 c. sugar"", ""3 c. self-rising flour""]","[""Cream shortening or oleo and sugar."", ""Add well-beaten eggs and vanilla."", ""Gradually stir flour into mixture."", ""Drop by teaspoons onto greased cookie sheet."", ""Bake at 400\u00b0 for 10 to 15 minutes or until lightly brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=461043,Gathered,"[""shortening"", ""eggs"", ""vanilla"", ""sugar"", ""flour""]"
500000,Beat 'N Eat Frosting,"[""1 egg white unbeaten"", ""1/4 tsp. cream of tartar"", ""3/4 C. sugar"", ""1 tsp. vanilla"", ""1/4 C. boiling water""]","[""Mix egg white, sugar, cream of tartar and vanilla in a small deep bowl."", ""Add boiling water."", ""Beat with electric mixer until stiff peaks form.""]",www.cookbooks.com/Recipe-Details.aspx?id=151112,Gathered,"[""egg"", ""cream of tartar"", ""sugar"", ""vanilla"", ""boiling water""]"
